date,price
1992-01-31,100
1992-02-29,100.225
1992-03-31,99.959
1992-04-30,101.9482
1992-05-31,104.8732
1992-06-30,107.1942
1992-07-31,107.8315
1992-08-31,108.5615
1992-09-30,109.5746
1992-10-31,107.743
1992-11-30,104.5387
1992-12-31,103.4379
1993-01-31,103.0952
1993-02-28,104.0871
1993-03-31,106.699
1993-04-30,108.2805
1993-05-31,108.9103
1993-06-30,107.2742
1993-07-31,106.5688
1993-08-31,106.4401
1993-09-30,104.6336
1993-10-31,104.5326
1993-11-30,103.9555
1993-12-31,102.5743
1994-01-31,105.318
1994-02-28,107.3645
1994-03-31,105.6541
1994-04-30,108.4084
1994-05-31,111.9561
1994-06-30,115.0425
1994-07-31,117.8088
1994-08-31,116.3122
1994-09-30,117.2388
1994-10-31,118.8637
1994-11-30,120.8143
1994-12-31,121.7255
1995-01-31,124.5811
1995-02-28,125.9765
1995-03-31,127.2669
1995-04-30,130.0078
1995-05-31,129.5355
1995-06-30,129.0298
1995-07-31,128.057
1995-08-31,129.2245
1995-09-30,129.9687
1995-10-31,130.2435
1995-11-30,132.7251
1995-12-31,137.0236
1996-01-31,137.3117
1996-02-29,141.7065
1996-03-31,142.6278
1996-04-30,146.1436
1996-05-31,145.4374
1996-06-30,142.6351
1996-07-31,144.4398
1996-08-31,145.0239
1996-09-30,144.8543
1996-10-31,147.3815
1996-11-30,149.8314
1996-12-31,153.6345
1997-01-31,152.9712
1997-02-28,145.7546
1997-03-31,144.5234
1997-04-30,141.3391
1997-05-31,146.4669
1997-06-30,141.4559
1997-07-31,139.7651
1997-08-31,140.6849
1997-09-30,140.8966
1997-10-31,143.2443
1997-11-30,141.3077
1997-12-31,134.0412
1998-01-31,136.5355
1998-02-28,135.145
1998-03-31,133.9137
1998-04-30,137.9572
1998-05-31,137.5357
1998-06-30,132.6574
1998-07-31,130.1411
1998-08-31,126.5487
1998-09-30,129.3911
1998-10-31,129.0618
1998-11-30,127.6397
1998-12-31,121.8
1999-01-31,124.714
1999-02-28,120.1056
1999-03-31,123.9344
1999-04-30,131.5273
1999-05-31,134.2846
1999-06-30,133.5272
1999-07-31,138.2424
1999-08-31,145.2209
1999-09-30,152.4642
1999-10-31,153.8023
1999-11-30,157.1154
1999-12-31,159.9874
2000-01-31,165.6604
2000-02-29,174.0156
2000-03-31,175.6505
2000-04-30,170.9893
2000-05-31,180.2928
2000-06-30,187.1005
2000-07-31,183.4944
2000-08-31,187.9033
2000-09-30,196.9868
2000-10-31,195.6264
2000-11-30,199.9907
2000-12-31,201.9632
2001-01-31,201.5267
2001-02-28,193.4841
2001-03-31,188.1182
2001-04-30,189.7247
2001-05-31,191.3847
2001-06-30,187.2632
2001-07-31,179.8338
2001-08-31,181.0625
2001-09-30,175.3596
2001-10-31,163.7968
2001-11-30,156.1802
2001-12-31,155.6958
2002-01-31,158.0715
2002-02-28,161.5267
2002-03-31,176.0354
2002-04-30,181.9738
2002-05-31,182.7947
2002-06-30,179.9801
2002-07-31,185.0134
2002-08-31,185.9186
2002-09-30,193.7159
2002-10-31,197.5418
2002-11-30,190.8655
2002-12-31,202.4898
2003-01-31,214.9175
2003-02-28,231.8719
2003-03-31,217.4086
2003-04-30,204.738
2003-05-31,208.82
2003-06-30,213.3645
2003-07-31,210.0025
2003-08-31,213.845
2003-09-30,214.1457
2003-10-31,224.2899
2003-11-30,224.1424
2003-12-31,234.6595
2004-01-31,243.7339
2004-02-29,243.1675
2004-03-31,251.692
2004-04-30,255.6698
2004-05-31,266.2364
2004-06-30,262.2644
2004-07-31,267.0974
2004-08-31,270.9945
2004-09-30,270.8657
2004-10-31,290.7377
2004-11-30,282.3716
2004-12-31,278.7215
2005-01-31,289.0244
2005-02-28,296.1799
2005-03-31,321.1379
2005-04-30,320.4981
2005-05-31,312.9559
2005-06-30,326.5714
2005-07-31,335.1549
2005-08-31,356.1482
2005-09-30,370.9185
2005-10-31,369.9569
2005-11-30,350.6223
2005-12-31,369.2539
2006-01-31,376.3755
2006-02-28,371.9455
2006-03-31,376.2688
2006-04-30,408.1197
2006-05-31,424.5807
2006-06-30,416.6468
2006-07-31,434.029
2006-08-31,438.0855
2006-09-30,405.0115
2006-10-31,400.5562
2006-11-30,412.1719
2006-12-31,420.8876
2007-01-31,406.2299
2007-02-28,429.9
2007-03-31,441.6224
2007-04-30,468.5402
2007-05-31,471.688
2007-06-30,474.6544
2007-07-31,486.0261
2007-08-31,472.5836
2007-09-30,497.2879
2007-10-31,528.0389
2007-11-30,560.3202
2007-12-31,562.3626
2008-01-31,588.8244
2008-02-29,616.7303
2008-03-31,654.5863
2008-04-30,680.6337
2008-05-31,729.2572
2008-06-30,764.8584
2008-07-31,771.9859
2008-08-31,692.4374
2008-09-30,635.5199
2008-10-31,520.1233
2008-11-30,441.1901
2008-12-31,392.8647
2009-01-31,403.115
2009-02-28,389.5064
2009-03-31,389.5097
2009-04-30,397.2788
2009-05-31,431.5419
2009-06-30,465.3756
2009-07-31,449.3001
2009-08-31,474.3697
2009-09-30,460.1638
2009-10-31,489.2061
2009-11-30,508.0594
2009-12-31,518.0394
2010-01-31,540.3416
2010-02-28,527.7301
2010-03-31,546.923
2010-04-30,577.1621
2010-05-31,542.9482
2010-06-30,532.465
2010-07-31,532.8705
2010-08-31,547.8566
2010-09-30,558.52
2010-10-31,588.6863
2010-11-30,607.6611
2010-12-31,642.8146
2011-01-31,667.3006
2011-02-28,691.5894
2011-03-31,715.0607
2011-04-30,751.8963
2011-05-31,723.4324
2011-06-30,715.7198
2011-07-31,727.3043
2011-08-31,709.1021
2011-09-30,699.436
2011-10-31,676.8288
2011-11-30,684.4274
2011-12-31,671.2781
2012-01-31,683.0795
2012-02-29,704.2393
2012-03-31,718.718
2012-04-30,707.0201
2012-05-31,665.9123
2012-06-30,623.0807
2012-07-31,644.8614
2012-08-31,663.7039
2012-09-30,670.0745
2012-10-31,663.2892
2012-11-30,655.0501
2012-12-31,658.4577
2013-01-31,674.2197
2013-02-28,680.1499
2013-03-31,663.4241
2013-04-30,650.2699
2013-05-31,646.2715
2013-06-30,635.7527
2013-07-31,643.3124
2013-08-31,653.3662
2013-09-30,650.9221
2013-10-31,641.0267
2013-11-30,634.0178
2013-12-31,647.9754
2014-01-31,641.7536
2014-02-28,656.456
2014-03-31,653.7338
2014-04-30,659.4868
2014-05-31,651.6862
2014-06-30,652.7403
2014-07-31,639.0363
2014-08-31,617.5423
2014-09-30,597.8957
2014-10-31,565.1726
2014-11-30,539.454
2014-12-31,488.3793
2015-01-31,442.2146
2015-02-28,454.4807
2015-03-31,439.3543
2015-04-30,444.3363
2015-05-31,458.1104
2015-06-30,448.7178
2015-07-31,424.0513
2015-08-31,396.9097
2015-09-30,395.171
2015-10-31,395.7669
2015-11-30,372.5617
2015-12-31,351.2733
2016-01-31,330.9229
2016-02-29,337.6719
2016-03-31,363.2829
2016-04-30,376.4021
2016-05-31,391.7389
2016-06-30,402.1272
2016-07-31,399.4879
2016-08-31,400.9419
2016-09-30,401.1383
2016-10-31,415.1239
2016-11-30,410.6496
2016-12-31,433.8478
2017-01-31,450.4621
2017-02-28,453.1959
2017-03-31,431.9692
2017-04-30,433.3416
2017-05-31,425.1054
2017-06-30,412.825
2017-07-31,423.0924
2017-08-31,434.537
2017-09-30,446.8235
2017-10-31,452.9841
2017-11-30,472.759
2017-12-31,479.203
2018-01-31,505.0698
2018-02-28,497.5744
2018-03-31,497.2364
2018-04-30,505.8079
2018-05-31,525.4187
2018-06-30,521.463
2018-07-31,515.1318
2018-08-31,506.8141
2018-09-30,524.412
2018-10-31,529.8259
2018-11-30,485.4986
2018-12-31,464.2246
2019-01-31,469.6434
2019-02-28,477.5567
2019-03-31,480.9892
2019-04-30,495.648
2019-05-31,483.9873
2019-06-30,465.4868
2019-07-31,476.5488
2019-08-31,455.5877
2019-09-30,464.5989
2019-10-31,459.3898
2019-11-30,475.497
2019-12-31,487.7644
2020-01-31,486.4522
2020-02-29,451.5899
2020-03-31,382.0903
2020-04-30,348.8285
2020-05-31,376.232
2020-06-30,409.7069
2020-07-31,422.0156
2020-08-31,445.8689
2020-09-30,444.5629
2020-10-31,456.4963
2020-11-30,472.8183
2020-12-31,514.0094
2021-01-31,562.1589
