date,price
1871-02-28,0.6928
1871-03-31,0.6949
1871-04-30,0.697
1871-05-31,0.6992
1871-06-30,0.7013
1871-07-31,0.7034
1871-08-31,0.7056
1871-09-30,0.7078
1871-10-31,0.71
1871-11-30,0.712
1871-12-31,0.7143
1872-01-31,0.7165
1872-02-29,0.7187
1872-03-31,0.7209
1872-04-30,0.7231
1872-05-31,0.7253
1872-06-30,0.7276
1872-07-31,0.7299
1872-08-31,0.7322
1872-09-30,0.7345
1872-10-31,0.7367
1872-11-30,0.7391
1872-12-31,0.7414
1873-01-31,0.7438
1873-02-28,0.7462
1873-03-31,0.7486
1873-04-30,0.7509
1873-05-31,0.7533
1873-06-30,0.7557
1873-07-31,0.7581
1873-08-31,0.7605
1873-09-30,0.763
1873-10-31,0.7654
1873-11-30,0.7678
1873-12-31,0.7702
1874-01-31,0.7726
1874-02-28,0.7749
1874-03-31,0.7775
1874-04-30,0.7798
1874-05-31,0.7822
1874-06-30,0.7846
1874-07-31,0.787
1874-08-31,0.7894
1874-09-30,0.7917
1874-10-31,0.7941
1874-11-30,0.7965
1874-12-31,0.7987
1875-01-31,0.8011
1875-02-28,0.8034
1875-03-31,0.8057
1875-04-30,0.8081
1875-05-31,0.8104
1875-06-30,0.8126
1875-07-31,0.8148
1875-08-31,0.8171
1875-09-30,0.8194
1875-10-31,0.8215
1875-11-30,0.8238
1875-12-31,0.826
1876-01-31,0.8281
1876-02-29,0.8303
1876-03-31,0.8324
1876-04-30,0.8346
1876-05-31,0.8368
1876-06-30,0.8389
1876-07-31,0.8411
1876-08-31,0.8434
1876-09-30,0.8455
1876-10-31,0.8477
1876-11-30,0.8499
1876-12-31,0.852
1877-01-31,0.8542
1877-02-28,0.8563
1877-03-31,0.8585
1877-04-30,0.8607
1877-05-31,0.8628
1877-06-30,0.865
1877-07-31,0.8672
1877-08-31,0.8693
1877-09-30,0.8716
1877-10-31,0.8737
1877-11-30,0.8759
1877-12-31,0.8781
1878-01-31,0.8802
1878-02-28,0.8824
1878-03-31,0.8845
1878-04-30,0.8868
1878-05-31,0.889
1878-06-30,0.8911
1878-07-31,0.8933
1878-08-31,0.8954
1878-09-30,0.8977
1878-10-31,0.8999
1878-11-30,0.902
1878-12-31,0.9042
1879-01-31,0.9063
1879-02-28,0.9086
1879-03-31,0.9107
1879-04-30,0.9129
1879-05-31,0.915
1879-06-30,0.9172
1879-07-31,0.9194
1879-08-31,0.9215
1879-09-30,0.9237
1879-10-31,0.9258
1879-11-30,0.928
1879-12-31,0.9301
1880-01-31,0.9323
1880-02-29,0.9344
1880-03-31,0.9365
1880-04-30,0.9386
1880-05-31,0.9408
1880-06-30,0.9428
1880-07-31,0.9449
1880-08-31,0.947
1880-09-30,0.949
1880-10-31,0.9511
1880-11-30,0.9531
1880-12-31,0.9552
1881-01-31,0.9572
1881-02-28,0.9592
1881-03-31,0.9612
1881-04-30,0.9632
1881-05-31,0.9652
1881-06-30,0.9673
1881-07-31,0.9692
1881-08-31,0.9712
1881-09-30,0.9733
1881-10-31,0.9753
1881-11-30,0.9772
1881-12-31,0.9793
1882-01-31,0.9813
1882-02-28,0.9834
1882-03-31,0.9854
1882-04-30,0.9874
1882-05-31,0.9895
1882-06-30,0.9915
1882-07-31,0.9935
1882-08-31,0.9956
1882-09-30,0.9976
1882-10-31,0.9996
1882-11-30,1.0017
1882-12-31,1.0037
1883-01-31,1.0058
