date,price
2007-11-30,20.69507598876953
2007-12-31,20.636356353759766
2008-01-31,21.17276954650879
2008-02-29,21.774072647094727
2008-03-31,22.3994083404541
2008-04-30,21.874286651611328
2008-05-31,21.53493309020996
2008-06-30,21.4462890625
2008-07-31,21.76083755493164
2008-08-31,20.838523864746094
2008-09-30,20.342985153198242
2008-10-31,19.333040237426758
2008-11-30,19.836246490478516
2008-12-31,21.508235931396484
2009-01-31,20.156158447265625
2009-02-28,19.43729019165039
2009-03-31,20.363985061645508
2009-04-30,20.592971801757812
2009-05-31,21.69823455810547
2009-06-30,21.80996322631836
2009-07-31,22.492273330688477
2009-08-31,22.663846969604492
2009-09-30,23.31423568725586
2009-10-31,23.342166900634766
2009-11-30,24.048418045043945
2009-12-31,22.67580223083496
2010-01-31,22.446361541748047
2010-02-28,22.434329986572266
2010-03-31,22.496627807617188
2010-04-30,22.170991897583008
2010-05-31,21.362937927246094
2010-06-30,21.608165740966797
2010-07-31,22.9267578125
2010-08-31,23.32074737548828
2010-09-30,24.10466194152832
2010-10-31,24.619239807128906
2010-11-30,22.934816360473633
2010-12-31,23.501651763916016
2011-01-31,23.8460636138916
2011-02-28,24.00384521484375
2011-03-31,24.206138610839844
2011-04-30,25.38751220703125
2011-05-31,25.043622970581055
2011-06-30,24.99102210998535
2011-07-31,25.4019832611084
2011-08-31,25.64442253112793
2011-09-30,24.49739646911621
2011-10-31,25.01947784423828
2011-11-30,24.3156795501709
2011-12-31,24.302358627319336
2012-01-31,25.260408401489258
2012-02-29,25.28546905517578
2012-03-31,25.090871810913086
2012-04-30,25.363847732543945
2012-05-31,24.62351417541504
2012-06-30,24.867080688476562
2012-07-31,25.198179244995117
2012-08-31,25.50879669189453
2012-09-30,26.02902603149414
2012-10-31,25.90375518798828
2012-11-30,25.940797805786133
2012-12-31,25.843366622924805
2013-01-31,25.73666763305664
2013-02-28,25.068124771118164
2013-03-31,24.95186424255371
2013-04-30,25.664003372192383
2013-05-31,24.559900283813477
2013-06-30,24.120573043823242
2013-07-31,24.700634002685547
2013-08-31,24.433183670043945
2013-09-30,25.102588653564453
2013-10-31,25.39826774597168
2013-11-30,25.054542541503906
2013-12-31,24.95779037475586
2014-01-31,25.160863876342773
2014-02-28,25.716140747070312
2014-03-31,25.766183853149414
2014-04-30,26.0200138092041
2014-05-31,26.076087951660156
2014-06-30,26.492591857910156
2014-07-31,26.120553970336914
2014-08-31,26.21522331237793
2014-09-30,25.04942512512207
2014-10-31,24.99436378479004
2014-11-30,24.67011070251465
2014-12-31,24.21527099609375
2015-01-31,24.03193473815918
2015-02-28,23.771575927734375
2015-03-31,23.440610885620117
2015-04-30,23.899553298950195
2015-05-31,23.1273136138916
2015-06-30,22.95521354675293
2015-07-31,22.90667724609375
2015-08-31,22.86254119873047
2015-09-30,22.97728157043457
2015-10-31,23.07435417175293
2015-11-30,22.51835823059082
2015-12-31,22.783132553100586
2016-01-31,22.84930419921875
2016-02-29,23.603885650634766
2016-03-31,24.596759796142578
2016-04-30,24.971843719482422
2016-05-31,24.301105499267578
2016-06-30,25.218963623046875
2016-07-31,25.501386642456055
2016-08-31,25.210140228271484
2016-09-30,25.452842712402344
2016-10-31,24.38495445251465
2016-11-30,22.99051284790039
2016-12-31,22.92873764038086
2017-01-31,23.26410484313965
2017-02-28,23.334712982177734
2017-03-31,23.511207580566406
2017-04-30,23.84659194946289
2017-05-31,24.305517196655273
2017-06-30,24.38495445251465
2017-07-31,25.099822998046875
2017-08-31,25.28516960144043
2017-09-30,24.790929794311523
2017-10-31,24.6014404296875
2017-11-30,25.120269775390625
2017-12-31,25.161434173583984
2018-01-31,25.942611694335938
2018-02-28,25.729835510253906
2018-03-31,26.1839599609375
2018-04-30,25.4508056640625
2018-05-31,24.93828010559082
2018-06-30,24.67998504638672
2018-07-31,24.75364112854004
2018-08-31,24.594228744506836
2018-09-30,24.41217803955078
2018-10-31,24.005939483642578
2018-11-30,24.208303451538086
2018-12-31,24.715322494506836
2019-01-31,25.114276885986328
2019-02-28,24.81829833984375
2019-03-31,25.039756774902344
2019-04-30,24.892566680908203
2019-05-31,25.18749237060547
2019-06-30,26.04976463317871
2019-07-31,25.716108322143555
2019-08-31,26.190502166748047
2019-09-30,25.92715072631836
2019-10-31,26.15836524963379
2019-11-30,25.774829864501953
2019-12-31,26.097841262817383
2020-01-31,26.25623321533203
2020-02-29,26.23807144165039
2020-03-31,25.254222869873047
2020-04-30,25.621591567993164
2020-05-31,25.85767936706543
2020-06-30,26.335187911987305
2020-07-31,27.316679000854492
2020-08-31,27.434425354003906
2020-09-30,27.099292755126953
2020-10-31,27.375988006591797
2020-11-30,27.935998916625977
2020-12-31,28.589111328125
2021-01-31,28.27415657043457
2021-02-28,27.494884490966797
2021-03-31,26.73467445373535
2021-04-30,27.19318389892578
2021-05-31,27.461795806884766
2021-06-30,26.98480224609375
2021-07-31,27.364431381225586
2021-08-31,27.116989135742188
2021-09-30,26.472721099853516
2021-10-31,26.35509490966797
2021-11-30,26.17135238647461
2021-12-31,26.128524780273438
2022-01-31,25.484031677246094
2022-02-28,25.178550720214844
2022-03-31,24.114774703979492
2022-04-30,22.43757438659668
2022-05-31,22.554288864135742
2022-06-30,21.50690460205078
2022-07-31,21.944639205932617
2022-08-31,20.71043586730957
2022-09-30,19.398868560791016
2022-10-31,19.437583923339844
2022-11-30,21.016647338867188
2022-12-31,20.9567813873291
2023-01-31,21.757354736328125
2023-02-28,20.708349227905273
2023-03-31,21.68326759338379
2023-04-30,21.628204345703125
2023-05-31,21.065706253051758
2023-06-30,21.237205505371094
2023-07-31,21.447738647460938
2023-08-31,20.929468154907227
2023-09-30,20.089706420898438
2023-10-31,19.806184768676758
2023-11-30,21.011390686035156
2023-12-31,22.02109146118164
2024-01-31,21.40268898010254
2024-02-29,21.135986328125
2024-03-31,21.219499588012695
2024-04-30,20.451223373413086
2024-05-31,20.742830276489258
2024-06-30,20.545738220214844
2024-07-31,21.337600708007812
2024-08-31,21.98707389831543
2024-09-30,22.505456924438477
2024-10-31,21.411977767944336
2024-11-30,21.45744514465332
2024-12-31,20.710941314697266
2025-01-31,20.789108276367188
2025-02-28,21.041566848754883
2025-03-31,21.264789581298828
2025-04-30,22.486852645874023
2025-05-31,22.390396118164062
2025-06-30,22.96104621887207
2025-07-31,22.112024307250977
2025-08-31,22.562698364257812
2025-09-30,22.6087589263916
2025-10-31,22.38520050048828
2025-11-30,22.258424758911133
2025-12-31,22.270959854125977
2026-01-31,22.669864654541016
2026-02-28,22.858448028564453
2026-03-31,21.822803497314453
2026-04-30,22.180435180664062
2026-05-31,22.186077117919922
