1884-06-30,2.2416
1884-07-31,2.255
1884-08-31,2.4099
1884-09-30,2.347
1884-10-31,2.2836
1884-11-30,2.2507
1884-12-31,2.2589
1885-01-31,2.22
1885-02-28,2.3011
1885-03-31,2.3192
1885-04-30,2.3266
1885-05-31,2.3124
1885-06-30,2.314
1885-07-31,2.4121
1885-08-31,2.5592
1885-09-30,2.5383
1885-10-31,2.6971
1885-11-30,2.8838
1885-12-31,2.8728
1886-01-31,2.8837
1886-02-28,2.9501
1886-03-31,2.8998
1886-04-30,2.8715
1886-05-31,2.8263
1886-06-30,2.9666
1886-07-31,3.0225
1886-08-31,3.0559
1886-09-30,3.1463
1886-10-31,3.2368
1886-11-30,3.3276
1886-12-31,3.2519
1887-01-31,3.228
1887-02-28,3.2157
1887-03-31,3.3022
1887-04-30,3.3891
1887-05-31,3.4588
1887-06-30,3.3707
1887-07-31,3.2999
1887-08-31,3.2291
1887-09-30,3.1996
1887-10-31,3.1047
1887-11-30,3.1767
1887-12-31,3.1712
1888-01-31,3.2077
1888-02-29,3.202
1888-03-31,3.0931
1888-04-30,3.1177
1888-05-31,3.1728
1888-06-30,3.0868
1888-07-31,3.1792
1888-08-31,3.2594
1888-09-30,3.3523
1888-10-31,3.3457
1888-11-30,3.289
1888-12-31,3.2383
1889-01-31,3.3133
1889-02-28,3.3633
1889-03-31,3.3055
1889-04-30,3.3111
1889-05-31,3.4127
1889-06-30,3.4824
1889-07-31,3.4236
1889-08-31,3.4809
1889-09-30,3.5772
1889-10-31,3.5241
1889-11-30,3.5035
1889-12-31,3.4959
1890-01-31,3.5474
1890-02-28,3.5199
1890-03-31,3.5055
1890-04-30,3.5908
1890-05-31,3.7562
1890-06-30,3.7417
1890-07-31,3.7272
1890-08-31,3.6521
1890-09-30,3.6037
1890-10-31,3.4535
1890-11-30,3.2144
1890-12-31,3.1519
1891-01-31,3.3289
1891-02-28,3.3828
1891-03-31,3.3333
1891-04-30,3.4569
1891-05-31,3.4557
1891-06-30,3.3987
1891-07-31,3.3555
1891-08-31,3.4809
1891-09-30,3.7763
1891-10-31,3.7893
1891-11-30,3.7455
1891-12-31,3.8727
1892-01-31,3.9575
1892-02-29,3.978
1892-03-31,4.0348
1892-04-30,4.0412
1892-05-31,4.055
1892-06-30,4.0471
1892-07-31,4.0613
1892-08-31,4.1342
1892-09-30,4.0456
1892-10-31,4.1413
1892-11-30,4.1412
1892-12-31,4.1115
1893-01-31,4.2011
1893-02-28,4.1413
1893-03-31,4.0062
1893-04-30,4.0215
1893-05-31,3.6809
1893-06-30,3.5215
1893-07-31,3.2087
1893-08-31,3.1477
1893-09-30,3.3874
1893-10-31,3.5042
1893-11-30,3.5748
1893-12-31,3.466
1894-01-31,3.4114
1894-02-28,3.4748
1894-03-31,3.5938
1894-04-30,3.6573
1894-05-31,3.5368
1894-06-30,3.504
1894-07-31,3.4466
1894-08-31,3.5915
1894-09-30,3.6634
1894-10-31,3.5637
1894-11-30,3.5783
1894-12-31,3.5597
1895-01-31,3.5327
1895-02-28,3.4971
1895-03-31,3.5114
1895-04-30,3.6764
1895-05-31,3.8925
1895-06-30,3.9826
1895-07-31,4.0135
1895-08-31,4.087
1895-09-30,4.1264
1895-10-31,4.0803
1895-11-30,3.9566
1895-12-31,3.7375
1896-01-31,3.7079
1896-02-29,3.8778
1896-03-31,3.8304
1896-04-30,3.879
1896-05-31,3.875
1896-06-30,3.8182
1896-07-31,3.5843
1896-08-31,3.3938
1896-09-30,3.5854
1896-10-31,3.6795
1896-11-30,3.9443
1896-12-31,3.8137
1897-01-31,3.8272
1897-02-28,3.8046
1897-03-31,3.8273
1897-04-30,3.7223
1897-05-31,3.7544
1897-06-30,3.943
1897-07-31,4.1323
1897-08-31,4.4149
1897-09-30,4.6426
1897-10-31,4.5074
1897-11-30,4.3625
1897-12-31,4.4704
1898-01-31,4.607
1898-02-28,4.612
1898-03-31,4.4182
1898-04-30,4.357
1898-05-31,4.658
1898-06-30,4.8548
1898-07-31,4.8893
1898-08-31,5.0877
1898-09-30,5.0938
1898-10-31,5.0031
1898-11-30,5.1843
1898-12-31,5.5221
1899-01-31,5.9588
1899-02-28,6.2006
1899-03-31,6.3057
1899-04-30,6.4012
1899-05-31,6.1513
1899-06-30,6.0295
1899-07-31,6.2551
1899-08-31,6.4317
1899-09-30,6.379
1899-10-31,6.3664
1899-11-30,6.5044
1899-12-31,6.079
1900-01-31,6.1781
1900-02-28,6.3085
1900-03-31,6.3789
1900-04-30,6.4808
1900-05-31,6.1953
1900-06-30,6.0324
1900-07-31,6.0549
1900-08-31,6.1609
1900-09-30,6.0396
1900-10-31,6.283
1900-11-30,6.7999
1900-12-31,7.2354
1901-01-31,7.4725
1901-02-28,7.6894
1901-03-31,7.9922
1901-04-30,8.6898
1901-05-31,8.2795
1901-06-30,9.1319
1901-07-31,8.5475
1901-08-31,8.6942
1901-09-30,8.6793
1901-10-31,8.6103
1901-11-30,8.8242
1901-12-31,8.7114
1902-01-31,8.9269
1902-02-28,9.0334
1902-03-31,9.074
1902-04-30,9.4137
1902-05-31,9.4215
1902-06-30,9.396
1902-07-31,9.6386
1902-08-31,9.9269
1902-09-30,9.98
1902-10-31,9.6951
1902-11-30,9.3528
1902-12-31,9.1684
1903-01-31,9.6668
1903-02-28,9.6414
1903-03-31,9.2951
1903-04-30,8.9478
1903-05-31,8.8071
1903-06-30,8.3533
1903-07-31,8.0025
1903-08-31,7.7789
1903-09-30,7.6249
1903-10-31,7.4115
1903-11-30,7.4695
1903-12-31,7.8491
1904-01-31,8.015
1904-02-29,7.8334
1904-03-31,7.8434
1904-04-30,8.0711
1904-05-31,7.9347
1904-06-30,7.9804
1904-07-31,8.3448
1904-08-31,8.661
1904-09-30,9.077
1904-10-31,9.6429
1904-11-30,10.198
1904-12-31,10.3301
1905-01-31,10.588
1905-02-28,11.0855
1905-03-31,11.4335
1905-04-30,11.3279
1905-05-31,10.804
1905-06-30,10.965
1905-07-31,11.3434
1905-08-31,11.7999
1905-09-30,11.8731
1905-10-31,12.0753
1905-11-30,12.0461
1905-12-31,12.3793
1906-01-31,12.8438
1906-02-28,12.7898
1906-03-31,12.5144
1906-04-30,12.3827
1906-05-31,12.0938
1906-06-30,12.2919
1906-07-31,12.0156
1906-08-31,12.9458
1906-09-30,13.3873
1906-10-31,13.0301
1906-11-30,13.3419
1906-12-31,13.2658
1907-01-31,12.9336
1907-02-28,12.5736
1907-03-31,11.3844
1907-04-30,11.4858
1907-05-31,11.1364
1907-06-30,10.827
1907-07-31,11.29
1907-08-31,10.4933
1907-09-30,10.4318
1907-10-31,9.3481
1907-11-30,8.8503
1907-12-31,9.3554
1908-01-31,9.8059
1908-02-29,9.4997
1908-03-31,9.9399
1908-04-30,10.5267
1908-05-31,11.145
1908-06-30,11.2107
1908-07-31,11.6726
1908-08-31,12.2244
1908-09-30,12.1418
1908-10-31,12.3408
1908-11-30,13.2266
1908-12-31,13.5761
1909-01-31,13.6717
1909-02-28,13.3305
1909-03-31,13.564
1909-04-30,14.2247
1909-05-31,14.7508
1909-06-30,15.0648
1909-07-31,15.3343
1909-08-31,15.7594
1909-09-30,15.8303
1909-10-31,15.9485
1909-11-30,15.9273
1909-12-31,16.1724
1910-01-31,15.8849
1910-02-28,15.376
1910-03-31,15.8147
1910-04-30,15.4932
1910-05-31,15.2982
1910-06-30,14.6228
1910-07-31,13.9449
1910-08-31,14.3457
1910-09-30,14.5054
1910-10-31,15.236
1910-11-30,15.2833
1910-12-31,14.9208
1911-01-31,15.3481
1911-02-28,15.6779
1911-03-31,15.5601
1911-04-30,15.5587
1911-05-31,15.9597
1911-06-30,16.3455
1911-07-31,16.3441
1911-08-31,15.6298
1911-09-30,14.8444
1911-10-31,14.997
1911-11-30,15.6663
1911-12-31,15.8031
1912-01-31,15.8885
1912-02-29,15.8176
1912-03-31,16.3414
1912-04-30,16.9203
1912-05-31,16.9724
1912-06-30,17.0425
1912-07-31,17.1308
1912-08-31,17.5948
1912-09-30,17.7558
1912-10-31,17.7916
1912-11-30,17.6649
1912-12-31,17.1021
1913-01-31,17.0292
1913-02-28,16.4981
1913-03-31,16.259
1913-04-30,16.3145
1913-05-31,15.9433
1913-06-30,15.216
1913-07-31,15.4971
1913-08-31,15.9867
1913-09-30,16.2137
1913-10-31,15.7765
1913-11-30,15.4518
1913-12-31,15.5094
1914-01-31,16.2224
1914-02-28,16.5115
1914-03-31,16.2754
1914-04-30,15.9591
1914-05-31,16.1319
1914-06-30,16.127
1914-07-31,15.3079
1914-08-31,15.381
1914-09-30,15.4536
1914-10-31,15.5257
1914-11-30,15.5973
1914-12-31,14.9982
1915-01-31,15.335
1915-02-28,15.202
1915-03-31,15.666
1915-04-30,16.9186
1915-05-31,16.5971
1915-06-30,16.859
1915-07-31,16.8705
1915-08-31,17.6614
1915-09-30,18.3925
1915-10-31,19.4877
1915-11-30,20.2463
1915-12-31,20.3658
1916-01-31,20.1225
1916-02-29,19.9233
1916-03-31,19.9418
1916-04-30,19.8101
1916-05-31,20.335
1916-06-30,20.6229
1916-07-31,20.4294
1916-08-31,20.6796
1916-09-30,21.6223
1916-10-31,22.3926
1916-11-30,23.0114
1916-12-31,22.1925
1917-01-31,21.7794
1917-02-28,20.6608
1917-03-31,21.4144
1917-04-30,21.208
1917-05-31,20.6094
1917-06-30,21.1493
1917-07-31,20.6884
1917-08-31,20.2033
1917-09-30,19.3619
1917-10-31,18.4456
1917-11-30,17.0444
1917-12-31,16.6025
1918-01-31,17.7419
1918-02-28,18.4207
1918-03-31,18.1851
1918-04-30,18.1456
1918-05-31,18.8587
1918-06-30,19.0171
1918-07-31,19.3021
1918-08-31,19.6127
1918-09-30,19.6386
1918-10-31,20.6001
1918-11-30,21.251
1918-12-31,20.9543
1919-01-31,20.947
1919-02-28,21.1523
1919-03-31,21.9218
1919-04-30,22.776
1919-05-31,24.4756
1919-06-30,25.2556
1919-07-31,26.2031
1919-08-31,24.5645
1919-09-30,25.0768
1919-10-31,26.4816
1919-11-30,25.8229
1919-12-31,25.1883
1920-01-31,25.0585
1920-02-29,23.1114
1920-03-31,24.8626
1920-04-30,24.7869
1920-05-31,23.3558
1920-06-30,23.0757
1920-07-31,23.1724
1920-08-31,22.3904
1920-09-30,23.3123
1920-10-31,23.4686
1920-11-30,22.4043
1920-12-31,20.5248
1921-01-31,21.556
1921-02-28,21.5312
1921-03-31,21.1087
1921-04-30,21.3268
1921-05-31,22.1008
1921-06-30,20.4569
1921-07-31,20.5196
1921-08-31,20.3931
1921-09-30,21.0234
1921-10-31,21.4338
1921-11-30,22.7092
1921-12-31,23.6367
1922-01-31,23.7294
1922-02-28,24.3764
1922-03-31,25.42
1922-04-30,27.094
1922-05-31,28.2823
1922-06-30,28.151
1922-07-31,28.4867
1922-08-31,29.6955
1922-09-30,30.6084
1922-10-31,31.4254
1922-11-30,30.0073
1922-12-31,30.084
1923-01-31,30.6413
1923-02-28,32.0969
1923-03-31,32.7641
1923-04-30,31.7672
1923-05-31,30.4168
1923-06-30,29.4111
1923-07-31,28.577
1923-08-31,28.8735
1923-09-30,29.2076
1923-10-31,28.9349
1923-11-30,29.9583
1923-12-31,31.1326
1924-01-31,32.3135
1924-02-29,32.6225
1924-03-31,32.1613
1924-04-30,31.5873
1924-05-31,31.6425
1924-06-30,32.4083
1924-07-31,34.08
1924-08-31,35.4208
1924-09-30,35.2517
1924-10-31,34.968
1924-11-30,37.0963
1924-12-31,39.2738
1925-01-31,41.0758
1925-02-28,41.6059
1925-03-31,40.6968
1925-04-30,40.4509
1925-05-31,41.9366
1925-06-30,42.877
1925-07-31,44.2597
1925-08-31,45.0516
1925-09-30,46.2888
1925-10-31,48.0154
1925-11-30,49.71
1925-12-31,50.7237
1926-01-31,51.7033
1926-02-28,51.9945
1926-03-31,48.6781
1926-04-30,47.5343
1926-05-31,48.0856
1926-06-30,50.5969
1926-07-31,52.955
1926-08-31,55.2838
1926-09-30,56.3609
1926-10-31,55.3296
1926-11-30,56.2937
1926-12-31,57.8195
1927-01-31,57.6826
1927-02-28,59.0541
1927-03-31,60.2177
1927-04-30,61.9531
1927-05-31,64.3522
1927-06-30,65.4503
1927-07-31,67.1707
1927-08-31,71.0189
1927-09-30,75.3274
1927-10-31,74.4517
1927-11-30,76.4317
1927-12-31,78.5113
1928-01-31,79.1171
1928-02-29,78.4639
1928-03-31,82.9753
1928-04-30,88.5057
1928-05-31,91.5484
1928-06-30,87.3715
1928-07-31,88.3273
1928-08-31,91.5017
1928-09-30,98.2518
1928-10-31,100.5711
1928-11-30,107.6961
1928-12-31,108.4473
1929-01-31,116.7936
1929-02-28,117.7449
1929-03-31,120.1636
1929-04-30,119.8052
1929-05-31,121.9615
1929-06-30,124.6509
1929-07-31,136.123
1929-08-31,144.2363
1929-09-30,150.362
1929-10-31,134.8414
1929-11-30,99.5292
1929-12-31,103.8858
1930-01-31,105.7835
1930-02-28,112.8047
1930-03-31,117.455
1930-04-30,125.3104
1930-05-31,118.2287
1930-06-30,106.6787
1930-07-31,104.8015
1930-08-31,103.8629
1930-09-30,104.2199
1930-10-31,90.2848
1930-11-30,84.1462
1930-12-31,78.9398
1931-01-31,81.7419
1931-02-28,88.3889
1931-03-31,90.4873
1931-04-30,82.2656
1931-05-31,74.7243
1931-06-30,72.7167
1931-07-31,75.5158
1931-08-31,73.6333
1931-09-30,63.0474
1931-10-31,55.0029
1931-11-30,56.1268
1931-12-31,45.962
1932-01-31,45.5596
1932-02-29,45.5261
1932-03-31,46.0332
1932-04-30,35.3299
1932-05-31,31.32
1932-06-30,27.4263
1932-07-31,29.1097
1932-08-31,44.0454
1932-09-30,48.5981
1932-10-31,42.1622
1932-11-30,42.0075
1932-12-31,40.8854
1933-01-31,42.7513
1933-02-28,37.9325
1933-03-31,38.0564
1933-04-30,42.3324
1933-05-31,54.7408
1933-06-30,64.3631
1933-07-31,69.8067
1933-08-31,66.564
1933-09-30,66.239
1933-10-31,60.0252
1933-11-30,61.7039
1933-12-31,63.134
1934-01-31,66.9761
1934-02-28,72.1665
1934-03-31,68.704
1934-04-30,70.0918
1934-05-31,63.2046
1934-06-30,64.2811
1934-07-31,61.4819
1934-08-31,59.3215
1934-09-30,58.1304
1934-10-31,58.8332
1934-11-30,60.7227
1934-12-31,61.3662
1935-01-31,61.6147
1935-02-28,60.0012
1935-03-31,56.4432
1935-04-30,60.9212
1935-05-31,65.9549
1935-06-30,68.7058
1935-07-31,72.553
1935-08-31,77.7078
1935-09-30,79.5987
1935-10-31,81.9811
1935-11-30,89.9477
1935-12-31,90.2179
1936-01-31,95.476
1936-02-29,101.2408
1936-03-31,103.6878
1936-04-30,104.1278
1936-05-31,98.9105
1936-06-30,103.4442
1936-07-31,109.905
1936-08-31,112.4419
1936-09-30,114.0774
1936-10-31,120.4309
1936-11-30,124.1881
1936-12-31,122.4713
1937-01-31,126.7128
1937-02-28,130.9029
1937-03-31,131.2101
1937-04-30,123.8481
1937-05-31,118.8061
1937-06-30,114.8581
1937-07-31,122.1877
1937-08-31,123.9288
1937-09-30,106.8583
1937-10-31,91.8
1937-11-30,84.2185
1937-12-31,83.3663
1938-01-31,86.0603
1938-02-28,84.5046
1938-03-31,79.4145
1938-04-30,76.6715
1938-05-31,77.8558
1938-06-30,80.1312
1938-07-31,96.5298
1938-08-31,97.5331
1938-09-30,93.532
1938-10-31,104.3644
1938-11-30,104.8173
1938-12-31,102.1106
1939-01-31,100.926
1939-02-28,100.4662
1939-03-31,100.7363
1939-04-30,88.4074
1939-05-31,92.0309
1939-06-30,94.0319
1939-07-31,96.7056
1939-08-31,95.6802
1939-09-30,106.2652
1939-10-31,107.7492
1939-11-30,106.2457
1939-12-31,104.1633
1940-01-31,104.0113
1940-02-29,103.7764
1940-03-31,103.6278
1940-04-30,105.1038
1940-05-31,91.0866
1940-06-30,83.7185
1940-07-31,86.9626
1940-08-31,89.2719
1940-09-30,93.5239
1940-10-31,94.895
1940-11-30,97.5997
1940-12-31,94.096
1941-01-31,94.7762
1941-02-28,89.3536
1941-03-31,90.4077
1941-04-30,88.1084
1941-05-31,86.712
1941-06-30,90.2752
1941-07-31,95.4344
1941-08-31,95.5093
1941-09-30,96.3356
1941-10-31,93.0298
1941-11-30,89.2337
1941-12-31,83.988
1942-01-31,86.1798
1942-02-28,84.0379
1942-03-31,80.0303
1942-04-30,77.2583
1942-05-31,78.6954
1942-06-30,83.2107
1942-07-31,86.8457
1942-08-31,86.8736
1942-09-30,88.3063
1942-10-31,95.3346
1942-11-30,97.3804
1942-12-31,98.4001
1943-01-31,104.7999
1943-02-28,111.5425
1943-03-31,116.0205
1943-04-30,120.4136
1943-05-31,125.6677
1943-06-30,128.4069
1943-07-31,131.5846
1943-08-31,125.6151
1943-09-30,128.825
1943-10-31,128.1833
1943-11-30,122.7944
1943-12-31,124.971
1944-01-31,129.5552
1944-02-29,129.2424
1944-03-31,133.4334
1944-04-30,131.6904
1944-05-31,134.5947
1944-06-30,141.5191
1944-07-31,145.7946
1944-08-31,144.2588
1944-09-30,142.4945
1944-10-31,146.6035
1944-11-30,146.1871
1944-12-31,149.9881
1945-01-31,155.0672
1945-02-28,160.8594
1945-03-31,161.3691
1945-04-30,166.051
1945-05-31,172.9601
1945-06-30,176.7434
1945-07-31,173.7502
1945-08-31,174.9813
1945-09-30,187.5474
1945-10-31,196.013
1945-11-30,203.0814
1945-12-31,207.1931
1946-01-31,216.1067
1946-02-28,217.3793
1946-03-31,211.5649
1946-04-30,225.8864
1946-05-31,227.0566
1946-06-30,226.2876
1946-07-31,220.5262
1946-08-31,216.9492
1946-09-30,185.6632
1946-10-31,182.1942
1946-11-30,182.177
1946-12-31,188.3674
1947-01-31,190.1035
1947-02-28,198.2241
1947-03-31,190.9475
1947-04-30,184.6638
1947-05-31,182.1622
1947-06-30,189.3183
1947-07-31,202.0012
1947-08-31,198.8629
1947-09-30,194.5645
1947-10-31,200.4715
1947-11-30,199.0262
1947-12-31,196.8105
1948-01-31,195.1118
1948-02-29,186.4358
1948-03-31,190.0168
1948-04-30,205.5748
1948-05-31,216.5321
1948-06-30,226.4648
1948-07-31,222.0404
1948-08-31,216.5224
1948-09-30,215.0622
1948-10-31,221.9421
1948-11-30,210.6439
1948-12-31,210.334
1949-01-31,213.7803
1949-02-28,206.686
1949-03-31,209.7879
1949-04-30,210.6712
1949-05-31,210.3018
1949-06-30,199.9859
1949-07-31,212.5198
1949-08-31,221.3908
1949-09-30,225.5416
1949-10-31,232.6681
1949-11-30,237.2398
1949-12-31,244.9711
1950-01-31,251.4261
1950-02-28,257.7813
1950-03-31,261.3387
1950-04-30,270.2006
1950-05-31,280.7901
1950-06-30,286.881
1950-07-31,267.6475
1950-08-31,285.4685
1950-09-30,297.2533
1950-10-31,311.3482
1950-11-30,312.58
1950-12-31,313.2499
1951-01-31,338.3716
1951-02-28,352.9734
1951-03-31,349.0693
1951-04-30,355.8115
1951-05-31,358.066
1951-06-30,353.984
1951-07-31,362.3431
1951-08-31,380.3162
1951-09-30,392.2236
1951-10-31,392.2839
1951-11-30,383.3929
1951-12-31,397.1941
1952-01-31,412.4265
1952-02-29,406.9376
1952-03-31,409.9932
1952-04-30,410.8398
1952-05-31,412.7434
1952-06-30,426.1508
1952-07-31,440.4985
1952-08-31,444.3772
1952-09-30,439.4505
1952-10-31,432.3519
1952-11-30,448.1884
1952-12-31,468.3774
1953-01-31,473.009
1953-02-28,469.3504
1953-03-31,473.8424
1953-04-30,452.6531
1953-05-31,457.1971
1953-06-30,442.9941
1953-07-31,451.4717
1953-08-31,455.5298
1953-09-30,436.8218
1953-10-31,452.1991
1953-11-30,464.4615
1953-12-31,473.0082
1954-01-31,487.322
1954-02-28,500.3749
1954-03-31,513.3074
1954-04-30,536.1414
1954-05-31,559.8416
1954-06-30,566.6781
1954-07-31,591.9475
1954-08-31,606.1311
1954-09-30,622.7489
1954-10-31,639.668
1954-11-30,667.2264
1954-12-31,700.315
1955-01-31,715.5127
1955-02-28,742.0317
1955-03-31,738.8046
1955-04-30,766.9455
1955-05-31,766.3475
1955-06-30,813.4459
1955-07-31,875.6552
1955-08-31,873.0627
1955-09-30,915.1417
1955-10-31,871.9141
1955-11-30,933.5363
1955-12-31,945.0974
1956-01-31,922.5827
1956-02-29,931.394
1956-03-31,998.5635
1956-04-30,1013.4108
1956-05-31,984.6864
1956-06-30,982.1474
1956-07-31,1038.6333
1956-08-31,1035.6998
1956-09-30,1003.7324
1956-10-31,994.1013
1956-11-30,986.9589
1956-12-31,1004.7527
1957-01-31,986.0319
1957-02-28,946.6263
1957-03-31,961.9607
1957-04-30,987.3952
1957-05-31,1028.4727
1957-06-30,1048.571
1957-07-31,1072.9384
1957-08-31,1017.1092
1957-09-30,979.0933
1957-10-31,921.3785
1957-11-30,904.8082
1957-12-31,907.7047
1958-01-31,928.8299
1958-02-28,935.3366
1958-03-31,957.9493
1958-04-30,966.5117
1958-05-31,1000.8732
1958-06-30,1028.2235
1958-07-31,1059.7978
1958-08-31,1102.7652
1958-09-30,1135.2278
1958-10-31,1184.7253
1958-11-30,1224.1451
1958-12-31,1250.6294
1959-01-31,1303.8528
1959-02-28,1287.3716
1959-03-31,1323.5106
1959-04-30,1349.1526
1959-05-31,1372.984
1959-06-30,1364.6732
1959-07-31,1422.3791
1959-08-31,1417.8619
1959-09-30,1365.3684
1959-10-31,1367.7949
1959-11-30,1376.9602
1959-12-31,1424.6594
1960-01-31,1403.5658
1960-02-29,1352.9816
1960-03-31,1338.4686
1960-04-30,1359.6804
1960-05-31,1351.1954
1960-06-30,1405.0891
1960-07-31,1374.2316
1960-08-31,1394.7195
1960-09-30,1356.7726
1960-10-31,1334.0607
1960-11-30,1381.2978
1960-12-31,1418.4636
1961-01-31,1495.4358
1961-02-28,1560.841
1961-03-31,1613.8565
1961-04-30,1660.9651
1961-05-31,1681.949
1961-06-30,1663.7805
1961-07-31,1663.3298
1961-08-31,1727.1986
1961-09-30,1717.8565
1961-10-31,1740.9707
1961-11-30,1824.0935
1961-12-31,1845.3506
1962-01-31,1781.0151
1962-02-28,1815.0379
1962-03-31,1821.2414
1962-04-30,1767.6213
1962-05-31,1640.6307
1962-06-30,1453.4042
1962-07-31,1492.9129
1962-08-31,1538.0587
1962-09-30,1528.9474
1962-10-31,1485.3124
1962-11-30,1592.3043
1962-12-31,1665.9657
1963-01-31,1735.0632
1963-02-28,1762.7616
1963-03-31,1760.8674
1963-04-30,1848.5637
1963-05-31,1890.5555
1963-06-30,1894.6884
1963-07-31,1871.5449
1963-08-31,1928.2817
1963-09-30,1984.0863
1963-10-31,1994.0574
1963-11-30,1987.9973
1963-12-31,2035.6304
1964-01-31,2103.4589
1964-02-29,2134.6263
1964-03-31,2178.8736
1964-04-30,2215.8026
1964-05-31,2242.8818
1964-06-30,2235.0555
1964-07-31,2323.6332
1964-08-31,2295.1997
1964-09-30,2340.3573
1964-10-31,2386.5135
1964-11-30,2408.9208
1964-12-31,2373.067
1965-01-31,2440.0455
1965-02-28,2463.8767
1965-03-31,2472.1843
1965-04-30,2510.7395
1965-05-31,2554.2881
1965-06-30,2439.205
1965-07-31,2441.7546
1965-08-31,2493.5251
1965-09-30,2583.2351
1965-10-31,2647.7823
1965-11-30,2676.32
1965-12-31,2670.7051
1966-01-31,2723.6456
1966-02-28,2711.9711
1966-03-31,2607.2744
1966-04-30,2693.9016
1966-05-31,2559.0432
1966-06-30,2544.7656
1966-07-31,2545.2831
1966-08-31,2398.4836
1966-09-30,2321.1859
1966-10-31,2308.0683
1966-11-30,2430.75
1966-12-31,2448.1325
1967-01-31,2549.2726
1967-02-28,2644.3861
1967-03-31,2714.0575
1967-04-30,2768.1343
1967-05-31,2825.0937
1967-06-30,2797.0736
1967-07-31,2852.82
1967-08-31,2905.6614
1967-09-30,2953.7354
1967-10-31,2956.6128
1967-11-30,2871.4111
1967-12-31,2960.7618
1968-01-31,2960.2699
1968-02-29,2834.2777
