date,price
1989-08-31,100
1989-09-30,102.37
1989-10-31,117.7869
1989-11-30,116.0202
1989-12-31,117.6561
1990-01-31,126.5274
1990-02-28,128.5391
1990-03-31,134.105
1990-04-30,128.164
1990-05-31,127.613
1990-06-30,138.8555
1990-07-31,144.7987
1990-08-31,156.1076
1990-09-30,136.3913
1990-10-31,121.3471
1990-11-30,123.398
1990-12-31,118.7953
1991-01-31,119.6743
1991-02-28,122.7142
1991-03-31,138.4092
1991-04-30,142.2846
1991-05-31,143.124
1991-06-30,150.223
1991-07-31,145.0402
1991-08-31,147.1871
1991-09-30,147.9963
1991-10-31,143.4974
1991-11-30,150.945
1991-12-31,150.794
1992-01-31,164.2146
1992-02-29,178.9939
1992-03-31,187.4962
1992-04-30,183.1647
1992-05-31,181.9928
1992-06-30,181.392
1992-07-31,167.9872
1992-08-31,167.685
1992-09-30,162.0171
1992-10-31,160.4617
1992-11-30,167.8909
1992-12-31,167.0683
1993-01-31,170.8277
1993-02-28,169.7514
1993-03-31,175.4211
1993-04-30,181.4728
1993-05-31,189.3308
1993-06-30,197.5286
1993-07-31,198.4968
1993-08-31,205.8214
1993-09-30,223.3366
1993-10-31,234.2132
1993-11-30,256.7911
1993-12-31,272.8922
1994-01-31,323.2953
1994-02-28,319.739
1994-03-31,316.5417
1994-04-30,280.6139
1994-05-31,279.9125
1994-06-30,285.175
1994-07-31,276.6483
1994-08-31,294.6857
1994-09-30,330.5782
1994-10-31,339.1074
1994-11-30,329.4767
1994-12-31,315.2102
1995-01-31,286.6208
1995-02-28,251.1656
1995-03-31,252.5222
1995-04-30,252.1938
1995-05-31,258.7508
1995-06-30,273.7842
1995-07-31,275.2353
1995-08-31,283.5475
1995-09-30,276.7705
1995-10-31,275.5249
1995-11-30,265.9094
1995-12-31,262.9309
1996-01-31,271.9758
1996-02-29,296.1275
1996-03-31,289.2574
1996-04-30,292.7573
1996-05-31,300.1933
1996-06-30,296.1408
1996-07-31,299.4574
1996-08-31,283.2567
1996-09-30,291.8395
1996-10-31,296.2464
1996-11-30,290.9731
1996-12-31,295.3376
1997-01-31,297.2868
1997-02-28,318.3051
1997-03-31,334.7616
1997-04-30,327.5642
1997-05-31,321.0129
1997-06-30,331.2211
1997-07-31,346.9211
1997-08-31,349.6617
1997-09-30,310.4644
1997-10-31,315.8668
1997-11-30,265.707
1997-12-31,251.3589
1998-01-31,251.4592
1998-02-28,235.9443
1998-03-31,260.8603
1998-04-30,271.5291
1998-05-31,273.6199
1998-06-30,245.1361
1998-07-31,220.1321
1998-08-31,225.0853
1998-09-30,169.8717
1998-10-31,176.7518
1998-11-30,191.0331
1998-12-31,203.3166
1999-01-31,199.7991
1999-02-28,196.7024
1999-03-31,197.1351
1999-04-30,215.1139
1999-05-31,238.1094
1999-06-30,240.9193
1999-07-31,266.4808
1999-08-31,262.7768
1999-09-30,270.1344
1999-10-31,262.0034
1999-11-30,270.7281
1999-12-31,294.2271
2000-01-31,329.0049
2000-02-29,331.7357
2000-03-31,341.4886
2000-04-30,343.7084
2000-05-31,306.3471
2000-06-30,298.3821
2000-07-31,305.0063
2000-08-31,290.8236
2000-09-30,290.8818
2000-10-31,264.0044
2000-11-30,241.1942
2000-12-31,220.8375
2001-01-31,223.7082
2001-02-28,250.5755
2001-03-31,234.238
2001-04-30,215.101
2001-05-31,223.5544
2001-06-30,225.924
2001-07-31,221.8801
2001-08-31,207.1471
2001-09-30,203.9778
2001-10-31,174.605
2001-11-30,183.859
2001-12-31,201.9323
2002-01-31,218.5717
2002-02-28,225.3038
2002-03-31,228.2552
2002-04-30,243.3429
2002-05-31,244.0243
2002-06-30,238.8264
2002-07-31,221.2487
2002-08-31,207.7968
2002-09-30,210.1449
2002-10-31,187.0502
2002-11-30,198.4227
2002-12-31,210.5661
2003-01-31,204.7756
2003-02-28,204.9805
2003-03-31,199.0358
2003-04-30,192.647
2003-05-31,210.6017
2003-06-30,225.7016
2003-07-31,239.1987
2003-08-31,251.3978
2003-09-30,267.9146
2003-10-31,272.4423
2003-11-30,292.8213
2003-12-31,296.3934
2004-01-31,318.3859
2004-02-29,329.9432
2004-03-31,345.2195
2004-04-30,351.0193
2004-05-31,326.9396
2004-06-30,320.5641
2004-07-31,322.3914
2004-08-31,316.4917
2004-09-30,329.5942
2004-10-31,349.2053
2004-11-30,359.3671
2004-12-31,357.2418
2005-01-31,348.9339
2005-02-28,372.2475
2005-03-31,351.6389
2005-04-30,356.2758
2005-05-31,351.8962
2005-06-30,367.8039
2005-07-31,397.7511
2005-08-31,397.9441
2005-09-30,413.7228
2005-10-31,371.0239
2005-11-30,392.5988
2005-12-31,396.8494
2006-01-31,471.3847
2006-02-28,476.9692
2006-03-31,488.0065
2006-04-30,516.3882
2006-05-31,481.3708
2006-06-30,504.5625
2006-07-31,516.7167
2006-08-31,520.527
2006-09-30,534.455
2006-10-31,562.3114
2006-11-30,625.7756
2006-12-31,732.2068
2007-01-31,690.7592
2007-02-28,659.3552
2007-03-31,681.5109
2007-04-30,700.5398
2007-05-31,747.513
2007-06-30,857.2946
2007-07-31,930.8819
2007-08-31,1000.0776
2007-09-30,1197.6178
2007-10-31,1453.8415
2007-11-30,1247.2525
2007-12-31,1134.0773
2008-01-31,969.9461
2008-02-29,977.7555
2008-03-31,909.8251
2008-04-30,1069.0481
2008-05-31,1024.6813
2008-06-30,880.8759
2008-07-31,913.1449
2008-08-31,861.3921
2008-09-30,705.1098
2008-10-31,514.6665
2008-11-30,543.9186
2008-12-31,595.058
2009-01-31,517.1652
2009-02-28,500.6885
2009-03-31,587.6036
2009-04-30,658.6595
2009-05-31,769.6716
2009-06-30,790.268
2009-07-31,869.7553
2009-08-31,816.7724
2009-09-30,850.2241
2009-10-31,866.4312
2009-11-30,907.9866
2009-12-31,878.0667
2010-01-31,801.3203
2010-02-28,827.0143
2010-03-31,879.4464
2010-04-30,853.126
2010-05-31,822.6275
2010-06-30,817.4052
2010-07-31,871.3178
2010-08-31,830.1182
2010-09-30,904.6998
2010-10-31,950.1252
2010-11-30,915.6864
2010-12-31,910.4048
2011-01-31,902.577
2011-02-28,900.4557
2011-03-31,952.6376
2011-04-30,959.0012
2011-05-31,962.3951
2011-06-30,911.062
2011-07-31,913.4845
2011-08-31,833.0481
2011-09-30,664.8428
2011-10-31,777.6265
2011-11-30,781.0768
2011-12-31,751.9645
2012-01-31,839.281
2012-02-29,870.8381
2012-03-31,792.5945
2012-04-30,819.8284
2012-05-31,723.8609
2012-06-30,727.7514
2012-07-31,757.9041
2012-08-31,732.6478
2012-09-30,766.5444
2012-10-31,815.0625
2012-11-30,823.0379
2012-12-31,896.1479
2013-01-31,920.7581
2013-02-28,864.8068
2013-03-31,819.9567
2013-04-30,837.9409
2013-05-31,799.5299
2013-06-30,722.0414
2013-07-31,781.195
2013-08-31,801.0328
2013-09-30,845.4966
2013-10-31,856.6697
2013-11-30,915.0427
2013-12-31,874.9111
2014-01-31,792.0835
2014-02-28,810.6373
2014-03-31,819.5704
2014-04-30,800.1006
2014-05-31,844.0796
2014-06-30,848.4319
2014-07-31,940.5945
2014-08-31,940.5945
2014-09-30,889.6948
2014-10-31,928.0436
2014-11-30,943.6157
2014-12-31,967.3224
2015-01-31,970.6077
2015-02-28,1029.9177
2015-03-31,1044.9805
2015-04-30,1208.0822
2015-05-31,1147.5957
2015-06-30,1084.9914
2015-07-31,957.6374
2015-08-31,849.5247
2015-09-30,839.1157
2015-10-31,905.3556
2015-11-30,885.9567
2015-12-31,834.8575
2016-01-31,754.2612
2016-02-29,732.0203
2016-03-31,816.3915
2016-04-30,810.5891
2016-05-31,813.4903
2016-06-30,827.2699
2016-07-31,862.8271
2016-08-31,902.2787
2016-09-30,925.6577
2016-10-31,897.6515
2016-11-30,915.4294
2016-12-31,845.2928
2017-01-31,911.397
2017-02-28,948.9063
2017-03-31,956.1098
2017-04-30,957.1034
2017-05-31,997.0967
2017-06-30,986.4152
2017-07-31,1061.3677
2017-08-31,1103.7823
2017-09-30,1098.7925
2017-10-31,1145.9476
2017-11-30,1151.9357
2017-12-31,1151.9357
2018-01-31,1340.2347
2018-02-28,1201.5546
2018-03-31,1202.0638
2018-04-30,1194.1754
2018-05-31,1188.3227
2018-06-30,1093.4099
2018-07-31,1124.6616
2018-08-31,1092.9481
2018-09-30,1104.035
2018-10-31,1013.0202
2018-11-30,1083.4084
2018-12-31,1007.6056
2019-01-31,1124.6555
2019-02-28,1137.4295
2019-03-31,1154.1146
2019-04-30,1159.8497
2019-05-31,1052.4417
2019-06-30,1115.0097
2019-07-31,1082.3522
2019-08-31,1030.2098
2019-09-30,1048.1171
2019-10-31,1083.6689
2019-11-30,1078.1386
2019-12-31,1148.9792
2020-01-31,1066.2605
2020-02-29,1090.945
2020-03-31,1007.2326
2020-04-30,1035.4052
2020-05-31,1047.7473
2020-06-30,1065.1874
2020-07-31,1119.234
2020-08-31,1189.3045
2020-09-30,1136.2781
2020-10-31,1193.0919
2020-11-30,1271.5496
2020-12-31,1256.1285
2021-01-31,1355.4877
2021-02-28,1347.5238
2021-03-31,1281.342
2021-04-30,1270.9067
2021-05-31,1269.8085
2021-06-30,1272.2802
2021-07-31,1116.9395
2021-08-31,1127.9598
2021-09-30,1072.5814
2021-10-31,1111.1533
2021-11-30,1052.193
2021-12-31,1007.8353
2022-01-31,1057.1113
2022-02-28,972.4089
2022-03-31,890.7711
2022-04-30,862.0724
2022-05-31,887.7061
2022-06-30,944.8246
2022-07-31,850.1026
2022-08-31,845.3457
2022-09-30,723.6226
2022-10-31,586.2294
2022-11-30,787.982
2022-12-31,791.8995
2023-01-31,908.6715
2023-02-28,798.9453
2023-03-31,843.8072
2023-04-30,809.5178
2023-05-31,742.0819
2023-06-30,776.943
2023-07-31,874.0476
2023-08-31,787.2752
2023-09-30,762.2776
2023-10-31,733.2576
2023-11-30,722.914
2023-12-31,690.4459
2024-01-31,641.3085
2024-02-29,690.232
2024-03-31,709.3885
2024-04-30,751.2386
2024-05-31,784.8365
2024-06-30,765.9748
2024-07-31,759.251
2024-08-31,782.3123
2024-09-30,939.6026
2024-10-31,933.0981
2024-11-30,896.1408
2024-12-31,899.9845
2025-01-31,956.9636
2025-02-28,1057.1915
2025-03-31,1075.4966
2025-04-30,1016.0802
2025-05-31,1050.2895
2025-06-30,1103.1039
2025-07-31,1139.3636
2025-08-31,1184.0984
2025-09-30,1251.9609
2025-10-31,1208.4437
2025-11-30,1202.9659
2025-12-31,1165.2305
2026-01-31,1218.4848
2026-02-28,1146.8094
2026-03-31,1104.3577
2026-04-30,1131.7357
2026-05-31,1132.3509
