date,price
1926-07-31,100
1926-08-31,105.4422
1926-09-30,104.9784
1926-10-31,102.8654
1926-11-30,105.0129
1926-12-31,108.4468
1927-01-31,112.7711
1927-02-28,120.0354
1927-03-31,116.297
1927-04-30,120.3484
1927-05-31,136.542
1927-06-30,130.9588
1927-07-31,136.2209
1927-08-31,137.2197
1927-09-30,137.7293
1927-10-31,129.3368
1927-11-30,142.8707
1927-12-31,146.3759
1928-01-31,151.6517
1928-02-29,145.3941
1928-03-31,159.1238
1928-04-30,174.9977
1928-05-31,179.5683
1928-06-30,167.3594
1928-07-31,165.73
1928-08-31,171.9724
1928-09-30,182.6087
1928-10-31,185.6515
1928-11-30,208.2743
1928-12-31,207.0669
1929-01-31,210.7513
1929-02-28,211.5844
1929-03-31,202.3938
1929-04-30,203.8725
1929-05-31,177.5843
1929-06-30,189.0492
1929-07-31,196.3608
1929-08-31,195.4169
1929-09-30,188.3682
1929-10-31,148.3931
1929-11-30,132.1202
1929-12-31,130.5582
1930-01-31,141.6199
1930-02-28,148.0901
1930-03-31,163.917
1930-04-30,158.2095
1930-05-31,153.484
1930-06-30,124.2617
1930-07-31,127.4556
1930-08-31,124.4973
1930-09-30,100.2186
1930-10-31,89.7873
1930-11-30,87.5403
1930-12-31,71.9201
1931-01-31,83.5452
1931-02-28,97.756
1931-03-31,90.7017
1931-04-30,74.2117
1931-05-31,64.0329
1931-06-30,77.7159
1931-07-31,73.2438
1931-08-31,70.4926
1931-09-30,45.5916
1931-10-31,49.3287
1931-11-30,44.6069
1931-12-31,34.2577
1932-01-31,38.3466
1932-02-29,38.931
1932-03-31,34.735
1932-04-30,29.1501
1932-05-31,23.9488
1932-06-30,24.4057
1932-07-31,39.8112
1932-08-31,73.0086
1932-09-30,63.9156
1932-10-31,48.4874
1932-11-30,41.9034
1932-12-31,37.5563
1933-01-31,40.5777
1933-02-28,32.1123
1933-03-31,37.0647
1933-04-30,58.1587
1933-05-31,100.2416
1933-06-30,118.872
1933-07-31,110.2772
1933-08-31,119.5529
1933-09-30,94.5812
1933-10-31,81.286
1933-11-30,86.258
1933-12-31,86.0596
1934-01-31,120.1941
1934-02-28,126.0221
1934-03-31,126.0076
1934-04-30,123.8596
1934-05-31,108.8827
1934-06-30,106.4989
1934-07-31,80.1992
1934-08-31,89.4772
1934-09-30,86.3598
1934-10-31,82.9196
1934-11-30,93.4905
1934-12-31,94.9903
1935-01-31,92.0964
1935-02-28,86.2734
1935-03-31,76.4912
1935-04-30,84.5643
1935-05-31,86.0995
1935-06-30,86.8219
1935-07-31,98.4052
1935-08-31,112.7246
1935-09-30,113.2547
1935-10-31,121.111
1935-11-30,145.0827
1935-12-31,147.6852
1936-01-31,182.4748
1936-02-29,192.7653
1936-03-31,194.4618
1936-04-30,164.2681
1936-05-31,178.6191
1936-06-30,176.5583
1936-07-31,193.1073
1936-08-31,201.2099
1936-09-30,210.2024
1936-10-31,223.9032
1936-11-30,251.2375
1936-12-31,270.1238
1937-01-31,297.4133
1937-02-28,311.1208
1937-03-31,321.4176
1937-04-30,279.2933
1937-05-31,267.7836
1937-06-30,239.3592
1937-07-31,265.2057
1937-08-31,250.3618
1937-09-30,192.5921
1937-10-31,173.8415
1937-11-30,153.4277
1937-12-31,134.0738
1938-01-31,139.238
1938-02-28,146.0184
1938-03-31,101.5684
1938-04-30,122.6964
1938-05-31,115.9303
1938-06-30,147.9634
1938-07-31,170.9184
1938-08-31,154.8502
1938-09-30,150.5443
1938-10-31,175.9924
1938-11-30,165.627
1938-12-31,168.1356
1939-01-31,151.0793
1939-02-28,160.5858
1939-03-31,123.8722
1939-04-30,126.3229
1939-05-31,138.7945
1939-06-30,123.9725
1939-07-31,140.8336
1939-08-31,123.0311
1939-09-30,190.674
1939-10-31,181.117
1939-11-30,156.2067
1939-12-31,156.6586
1940-01-31,152.301
1940-02-29,157.0965
1940-03-31,160.6797
1940-04-30,167.2462
1940-05-31,112.9967
1940-06-30,122.0134
1940-07-31,126.0639
1940-08-31,128.4263
1940-09-30,135.1037
1940-10-31,143.614
1940-11-30,143.9278
1940-12-31,140.5896
1941-01-31,140.1418
1941-02-28,136.0864
1941-03-31,141.2264
1941-04-30,133.8651
1941-05-31,135.9262
1941-06-30,147.4344
1941-07-31,174.7233
1941-08-31,174.0382
1941-09-30,170.6314
1941-10-31,160.2912
1941-11-30,155.8715
1941-12-31,136.058
1942-01-31,155.738
1942-02-28,153.1082
1942-03-31,144.3553
1942-04-30,138.97
1942-05-31,141.2494
1942-06-30,144.2761
1942-07-31,151.702
1942-08-31,155.4863
1942-09-30,164.8058
1942-10-31,188.7083
1942-11-30,181.076
1942-12-31,185.8041
1943-01-31,230.0802
1943-02-28,270.3289
1943-03-31,310.8696
1943-04-30,336.262
1943-05-31,380.9721
1943-06-30,382.5645
1943-07-31,348.4968
1943-08-31,350.9613
1943-09-30,369.9269
1943-10-31,372.9788
1943-11-30,334.0686
1943-12-31,372.1875
1944-01-31,392.5141
1944-02-29,395.2868
1944-03-31,424.7563
1944-04-30,408.1181
1944-05-31,436.9296
1944-06-30,483.7532
1944-07-31,476.7794
1944-08-31,485.9155
1944-09-30,484.8047
1944-10-31,482.3011
1944-11-30,500.2582
1944-12-31,552.9899
1945-01-31,575.7543
1945-02-28,637.4147
1945-03-31,597.3576
1945-04-30,657.487
1945-05-31,684.2704
1945-06-30,731.1826
1945-07-31,691.2703
1945-08-31,725.1757
1945-09-30,771.9372
1945-10-31,827.6796
1945-11-30,923.2203
1945-12-31,938.2457
1946-01-31,1054.2936
1946-02-28,977.3544
1946-03-31,1034.1358
1946-04-30,1100.2088
1946-05-31,1163.616
1946-06-30,1093.7839
1946-07-31,1038.5566
1946-08-31,961.9194
1946-09-30,809.359
1946-10-31,815.3936
1946-11-30,826.9069
1946-12-31,861.8801
1947-01-31,889.9283
1947-02-28,897.5327
1947-03-31,876.0934
1947-04-30,805.029
1947-05-31,776.0335
1947-06-30,814.6132
1947-07-31,871.9302
1947-08-31,861.5037
1947-09-30,884.132
1947-10-31,910.2077
1947-11-30,886.2364
1947-12-31,913.4536
1948-01-31,911.8715
1948-02-29,858.5872
1948-03-31,963.9797
1948-04-30,1009.225
1948-05-31,1084.7554
1948-06-30,1089.9547
1948-07-31,1030.1325
1948-08-31,1026.5754
1948-09-30,969.7863
1948-10-31,1022.0898
1948-11-30,889.5769
1948-12-31,890.5029
1949-01-31,917.0043
1949-02-28,865.4842
1949-03-31,936.5682
1949-04-30,904.9422
1949-05-31,858.4562
1949-06-30,848.8612
1949-07-31,897.6122
1949-08-31,915.1578
1949-09-30,953.2888
1949-10-31,992.3545
1949-11-30,994.368
1949-12-31,1081.9778
1950-01-31,1132.8362
1950-02-28,1139.2616
1950-03-31,1116.7874
1950-04-30,1200.6179
1950-05-31,1237.0375
1950-06-30,1124.4634
1950-07-31,1254.5177
1950-08-31,1318.8167
1950-09-30,1385.1282
1950-10-31,1386.0839
1950-11-30,1453.5363
1950-12-31,1636.1382
1951-01-31,1810.3837
1951-02-28,1809.5201
1951-03-31,1706.6362
1951-04-30,1815.6186
1951-05-31,1752.1555
1951-06-30,1624.793
1951-07-31,1732.2991
1951-08-31,1818.2385
1951-09-30,1868.72
1951-10-31,1804.8248
1951-11-30,1811.0135
1951-12-31,1823.4316
1952-01-31,1847.1381
1952-02-29,1811.1226
1952-03-31,1873.0539
1952-04-30,1798.0606
1952-05-31,1846.3565
1952-06-30,1908.5436
1952-07-31,1905.2838
1952-08-31,1911.0301
1952-09-30,1870.4991
1952-10-31,1833.452
1952-11-30,1944.7939
1952-12-31,1978.3377
1953-01-31,2054.0961
1953-02-28,2091.6615
1953-03-31,2049.6107
1953-04-30,2026.2677
1953-05-31,2040.8203
1953-06-30,1959.2018
1953-07-31,1987.9609
1953-08-31,1862.6061
1953-09-30,1820.066
1953-10-31,1878.0278
1953-11-30,1902.1624
1953-12-31,1849.8396
1954-01-31,2002.4902
1954-02-28,2031.4422
1954-03-31,2076.9526
1954-04-30,2083.3745
1954-05-31,2189.56
1954-06-30,2220.0737
1954-07-31,2422.48
1954-08-31,2400.6147
1954-09-30,2512.7931
1954-10-31,2494.7939
1954-11-30,2736.2376
1954-12-31,3048.8089
1955-01-31,3119.0413
1955-02-28,3264.4261
1955-03-31,3286.4413
1955-04-30,3373.3349
1955-05-31,3387.0981
1955-06-30,3506.9708
1955-07-31,3552.0705
1955-08-31,3561.7002
1955-09-30,3548.7641
1955-10-31,3502.9708
1955-11-30,3687.164
1955-12-31,3781.8467
1956-01-31,3717.0864
1956-02-29,3805.7537
1956-03-31,4001.8794
1956-04-30,4004.7328
1956-05-31,3824.4397
1956-06-30,3874.1842
1956-07-31,4006.6697
1956-08-31,3921.3396
1956-09-30,3837.1955
1956-10-31,3853.3271
1956-11-30,3938.686
1956-12-31,4024.187
1957-01-31,4106.8317
1957-02-28,3995.0232
1957-03-31,4086.3335
1957-04-30,4179.1546
1957-05-31,4252.6868
1957-06-30,4283.5825
1957-07-31,4302.0491
1957-08-31,4077.8736
1957-09-30,3873.0298
1957-10-31,3552.6644
1957-11-30,3591.8751
1957-12-31,3380.1089
1958-01-31,3783.2207
1958-02-28,3764.683
1958-03-31,3881.8399
1958-04-30,4049.0618
1958-05-31,4222.7706
1958-06-30,4347.4352
1958-07-31,4657.7247
1958-08-31,4805.8636
1958-09-30,5175.992
1958-10-31,5332.9022
1958-11-30,5552.1219
1958-12-31,5765.8008
1959-01-31,6089.3718
1959-02-28,6264.3986
1959-03-31,6373.0483
1959-04-30,6507.2966
1959-05-31,6594.6115
1959-06-30,6716.0249
1959-07-31,6955.5049
1959-08-31,6818.2589
1959-09-30,6538.2534
1959-10-31,6620.7662
1959-11-30,6662.6161
1959-12-31,6803.7503
1960-01-31,6600.2365
1960-02-29,6643.3426
1960-03-31,6394.1841
1960-04-30,6204.053
1960-05-31,6362.5169
1960-06-30,6461.9567
1960-07-31,6374.2163
1960-08-31,6640.4035
1960-09-30,6241.8465
1960-10-31,6068.6165
1960-11-30,6257.7693
1960-12-31,6408.0183
1961-01-31,7014.8192
1961-02-28,7537.6757
1961-03-31,7970.3082
1961-04-30,8162.6476
1961-05-31,8556.0056
1961-06-30,8085.5109
1961-07-31,8191.4958
1961-08-31,8281.4302
1961-09-30,8007.3563
1961-10-31,8037.4719
1961-11-30,8417.2184
1961-12-31,8440.0964
1962-01-31,8626.2089
1962-02-28,8780.7388
1962-03-31,8731.3384
1962-04-30,8124.7374
1962-05-31,7351.9449
1962-06-30,6830.17
1962-07-31,7279.3971
1962-08-31,7462.9034
1962-09-30,7007.3454
1962-10-31,6864.2134
1962-11-30,7834.9092
1962-12-31,7668.9267
1963-01-31,8418.756
1963-02-28,8408.2241
1963-03-31,8615.3103
1963-04-30,9038.1325
1963-05-31,9527.0864
1963-06-30,9345.5573
