date,adjclose
2018-06-29,25.049999237060547
2018-07-31,24.5
2018-08-31,24.0
2018-09-28,23.81999969482422
2018-10-31,24.31999969482422
2018-11-30,24.440000534057617
2018-12-31,25.639999389648438
2019-01-31,26.3700008392334
2019-02-28,26.239999771118164
2019-03-29,25.81999969482422
2019-04-30,25.639999389648438
2019-05-31,26.079999923706055
2019-06-28,28.18000030517578
2019-07-31,28.195999145507812
2019-08-30,30.399999618530273
2019-09-30,29.399999618530273
2019-10-31,30.18000030517578
2019-11-29,29.219999313354492
2019-12-31,30.280000686645508
2020-01-31,31.65999984741211
2020-02-28,31.479999542236328
2020-03-31,31.440000534057617
2020-04-30,33.68000030517578
2020-05-29,34.540000915527344
2020-06-30,35.52000045776367
2020-07-31,39.380001068115234
2020-08-31,39.220001220703125
2020-09-30,37.599998474121094
2020-10-30,37.41999816894531
2020-11-30,35.400001525878906
2020-12-31,37.880001068115234
2021-01-29,36.68000030517578
2021-02-26,34.380001068115234
2021-03-31,34.0
2021-04-30,35.20000076293945
2021-05-28,37.86000061035156
2021-06-30,35.220001220703125
2021-07-30,36.08000183105469
2021-08-31,36.119998931884766
2021-09-30,34.91999816894531
2021-10-29,35.459999084472656
2021-11-30,35.220001220703125
2021-12-31,36.36000061035156
2022-01-31,35.7599983215332
2022-02-28,37.959999084472656
2022-03-31,38.470001220703125
2022-04-29,37.66999816894531
2022-05-31,36.459999084472656
2022-06-30,35.880001068115234
2022-07-29,34.9900016784668
2022-08-31,33.970001220703125
2022-09-30,32.97999954223633
2022-10-31,32.40999984741211
2022-11-30,35.13999938964844
2022-12-30,36.189998626708984
2023-01-31,38.279998779296875
2023-02-28,36.2400016784668
2023-03-31,39.11000061035156
2023-04-28,39.4900016784668
2023-05-31,38.95000076293945
2023-06-30,38.09000015258789
2023-07-31,38.97999954223633
2023-08-31,38.47999954223633
2023-09-29,36.65999984741211
2023-10-31,39.369998931884766
2023-11-30,40.380001068115234
2023-12-29,40.90999984741211
2024-01-31,40.34000015258789
2024-02-29,40.540000915527344
2024-03-28,44.04999923706055
2024-04-30,45.400001525878906
2024-05-31,46.130001068115234
2024-06-28,46.09000015258789
2024-07-31,48.56999969482422
2024-08-30,49.59000015258789
2024-09-30,52.130001068115234
2024-10-31,54.38999938964844
2024-11-29,52.70000076293945
2024-12-31,51.9900016784668
2025-01-31,55.47999954223633
2025-02-28,56.540000915527344
2025-03-31,61.88999938964844
2025-04-30,65.26000213623047
2025-05-30,65.23999786376953
2025-06-30,65.5199966430664
2025-07-31,65.1500015258789
2025-08-29,68.4000015258789
2025-09-30,76.44999694824219
2025-10-31,79.19000244140625
2025-11-28,83.45999908447266
2025-12-31,85.37000274658203
2026-01-30,96.01000213623047
2026-02-27,104.13999938964844
2026-03-31,92.69000244140625
2026-04-30,91.37000274658203
2026-05-29,89.93000030517578
2026-06-16,85.51000213623047
