date,adjclose
2022-10-31,77.81312561035156
2022-11-30,78.05831146240234
2022-12-30,78.34135437011719
2023-01-31,78.5640640258789
2023-02-28,78.83568572998047
2023-03-31,79.15031433105469
2023-04-28,79.43766021728516
2023-05-31,79.7357177734375
2023-06-30,80.10297393798828
2023-07-31,80.41220092773438
2023-08-31,80.81156921386719
2023-09-29,81.13409423828125
2023-10-31,81.48374938964844
2023-11-30,81.86528015136719
2023-12-29,82.21524047851562
2024-01-31,82.56609344482422
2024-02-29,82.9329605102539
2024-03-28,83.27313232421875
2024-04-30,83.63304138183594
2024-05-31,84.0155029296875
2024-06-28,84.3509750366211
2024-07-31,84.73123931884766
2024-08-30,85.12244415283203
2024-09-30,85.48184204101562
2024-10-31,85.81934356689453
2024-11-29,86.13749694824219
2024-12-31,86.4847183227539
2025-01-31,86.78742980957031
