date,adjclose
2020-06-30,84.34817504882812
2020-07-31,84.3532485961914
2020-08-31,84.3582763671875
2020-09-30,84.36418151855469
2020-10-30,84.3684310913086
2020-11-30,84.37265014648438
2020-12-31,84.3777084350586
2021-01-29,84.38188934326172
2021-02-26,84.38192749023438
2021-03-31,84.38192749023438
2021-04-30,84.39542388916016
2021-05-28,84.39879608154297
2021-06-30,84.39625549316406
2021-07-30,84.39793395996094
2021-08-31,84.39960479736328
2021-09-30,84.40213775634766
2021-10-29,84.40045928955078
2021-11-30,84.40298461914062
2021-12-31,84.41395568847656
2022-01-31,84.41395568847656
2022-02-28,84.41989135742188
2022-03-31,84.4434814453125
2022-04-29,84.46710968017578
2022-05-31,84.505126953125
2022-06-30,84.57357025146484
2022-07-29,84.61497497558594
2022-08-31,84.79779815673828
2022-09-30,84.99952697753906
2022-10-31,85.16676330566406
2022-11-30,85.4229507446289
2022-12-30,85.74783325195312
2023-01-31,86.02188110351562
2023-02-28,86.33478546142578
2023-03-31,86.70374298095703
2023-04-28,86.99962615966797
2023-05-31,87.36612701416016
2023-06-30,87.77783203125
2023-07-31,88.13436126708984
2023-08-31,88.56723022460938
2023-09-29,88.94803619384766
2023-10-31,89.34014129638672
2023-11-30,89.74730682373047
2023-12-29,90.1404037475586
2024-01-31,90.53596496582031
2024-02-29,90.94051361083984
2024-03-28,91.32139587402344
2024-04-30,91.7221450805664
2024-05-31,92.1594009399414
2024-06-28,92.52689361572266
2024-07-31,92.94122314453125
2024-08-30,93.3796615600586
2024-09-30,93.77440643310547
2024-10-31,94.15776824951172
2024-11-29,94.52862548828125
2024-12-31,94.89684295654297
2025-01-31,95.23737335205078
2025-02-28,95.55352783203125
2025-03-31,95.87064361572266
2025-04-30,96.22039794921875
2025-05-30,96.5607681274414
2025-06-30,96.88600158691406
2025-07-31,97.2500228881836
2025-08-29,97.62017822265625
2025-09-30,97.9313735961914
2025-10-31,98.28952026367188
2025-11-28,98.58134460449219
2025-12-31,98.92166137695312
2026-01-30,99.20745849609375
2026-02-27,99.48324584960938
2026-03-31,99.7726821899414
2026-04-30,100.07388305664062
2026-05-29,100.3709945678711
2026-06-16,100.52999877929688
