date,adjclose
2024-07-31,495.0777587890625
2024-08-30,506.9280090332031
2024-09-30,517.9601440429688
2024-10-31,513.05224609375
2024-11-29,543.2658081054688
2024-12-31,530.588134765625
2025-01-31,544.8865966796875
2025-02-28,537.9933471679688
2025-03-31,507.82257080078125
2025-04-30,503.7019348144531
2025-05-30,535.3427124023438
2025-06-30,563.034423828125
2025-07-31,575.9102172851562
2025-08-29,587.8641357421875
2025-09-30,608.7303466796875
2025-10-31,623.3029174804688
2025-11-28,624.664794921875
2025-12-31,625.1566772460938
2026-01-30,634.218017578125
2026-02-27,629.0543212890625
2026-03-31,597.5499877929688
2026-04-30,660.5800170898438
2026-05-29,695.489990234375
2026-06-16,689.75
